Date;Date et heure de restitution;Gare;Code UIC;Nature d'objets;Type d'objets;Type d'enregistrement
2020-12-14T11:15:48+01:00;2020-12-18T17:57:22+01:00;Brest;87474007;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-27T14:49:30+02:00;2020-09-18T14:41:02+02:00;Brest;87474007;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-11T13:25:29+02:00;2020-09-21T15:35:58+02:00;Brest;87474007;Autres divers;Divers;Objet trouvé
2020-09-21T16:07:23+02:00;2020-09-23T18:15:51+02:00;Brest;87474007;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-12-22T13:35:57+01:00;2020-12-23T14:44:43+01:00;Brest;87474007;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-14T14:31:03+02:00;2020-10-07T15:57:38+02:00;Brest;87474007;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-09-18T18:10:21+02:00;2020-10-09T17:35:07+02:00;Brest;87474007;Pull over, gilet;Vêtements, chaussures;Objet trouvé
2020-10-12T13:56:26+02:00;2020-10-12T14:54:47+02:00;Brest;87474007;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-10-29T16:14:55+01:00;2020-11-04T16:20:37+01:00;Brest;87474007;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-09T13:54:56+02:00;2020-10-19T16:32:28+02:00;Brest;87474007;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-02T11:42:19+01:00;2020-11-09T16:35:06+01:00;Brest;87474007;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-10T18:12:33+02:00;2020-10-20T13:08:23+02:00;Brest;87474007;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-16T13:46:23+02:00;2020-10-20T14:08:55+02:00;Brest;87474007;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-31T10:12:16+01:00;2020-10-21T10:59:17+02:00;Brest;87474007;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-22T14:10:40+02:00;2020-10-22T17:21:46+02:00;Brest;87474007;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-10-07T14:01:13+02:00;2020-11-19T18:23:08+01:00;Brest;87474007;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-19T18:06:51+02:00;2020-11-19T18:24:04+01:00;Brest;87474007;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-11-19T13:53:11+01:00;2020-11-25T14:38:12+01:00;Brest;87474007;Trottinette;Vélos, trottinettes, accessoires 2 roues;Objet trouvé
2020-06-26T16:46:02+02:00;2020-11-27T10:33:35+01:00;Brest;87474007;Livre numérique;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-15T15:11:57+02:00;2020-11-02T18:24:16+01:00;Brest;87474007;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-19T17:50:21+02:00;2020-11-02T18:36:35+01:00;Brest;87474007;Foulard, écharpe;Vêtements, chaussures;Objet trouvé
2020-11-02T13:43:17+01:00;2020-11-04T13:53:19+01:00;Brest;87474007;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-06-15T16:19:13+02:00;2020-12-03T14:03:53+01:00;Brest;87474007;Autres articles de papeterie;Livres, articles de papéterie;Objet trouvé
2020-11-10T18:16:48+01:00;2020-11-10T18:34:11+01:00;Brest;87474007;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2019-10-24T16:01:37+02:00;2020-12-08T16:03:27+01:00;Brest;87474007;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-11-25T14:14:37+01:00;2020-12-14T17:22:43+01:00;Brest;87474007;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-07T10:43:48+01:00;2020-12-16T13:32:48+01:00;Brest;87474007;Sacoche pour ordinateur, photo, vidéo;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-14T11:21:54+01:00;2020-12-16T14:15:55+01:00;Brest;87474007;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-27T14:57:36+01:00;2020-02-04T14:23:29+01:00;Briançon;87763607;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-11T14:13:59+01:00;2020-02-28T14:45:44+01:00;Briançon;87763607;Doudou, peluche;Articles d'enfants, de puériculture;Objet trouvé
2020-01-26T21:45:28+01:00;2020-01-29T15:15:16+01:00;Brive-la-Gaillarde;87594002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-26T22:45:11+01:00;2020-02-03T13:34:10+01:00;Brive-la-Gaillarde;87594002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-16T18:10:28+01:00;2020-02-21T18:08:44+01:00;Brive-la-Gaillarde;87594002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-09T18:42:41+01:00;2020-01-04T16:23:14+01:00;Brive-la-Gaillarde;87594002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-18T00:56:30+01:00;2020-02-04T11:03:38+01:00;Brive-la-Gaillarde;87594002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-22T00:47:34+01:00;2020-01-27T10:13:53+01:00;Brive-la-Gaillarde;87594002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-18T10:34:20+01:00;2020-02-28T10:35:30+01:00;Brive-la-Gaillarde;87594002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-25T00:33:22+01:00;2020-02-25T12:23:19+01:00;Brive-la-Gaillarde;87594002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-23T21:22:12+01:00;2020-03-06T12:17:10+01:00;Brive-la-Gaillarde;87594002;Lunettes;Optique;Objet trouvé
2020-03-09T11:29:00+01:00;2020-03-11T10:30:46+01:00;Brive-la-Gaillarde;87594002;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-03-06T23:49:50+01:00;2020-03-09T15:22:28+01:00;Brive-la-Gaillarde;87594002;Lunettes;Optique;Objet trouvé
2020-01-22T00:50:38+01:00;2020-01-23T12:26:27+01:00;Brive-la-Gaillarde;87594002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-07-04T22:16:57+02:00;2020-07-05T08:12:57+02:00;Brive-la-Gaillarde;87594002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-06T01:01:03+02:00;2020-07-07T16:00:24+02:00;Brive-la-Gaillarde;87594002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-28T16:24:27+01:00;2020-02-28T18:06:24+01:00;Brive-la-Gaillarde;87594002;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-03-06T22:26:46+01:00;2020-03-13T11:54:20+01:00;Brive-la-Gaillarde;87594002;Lunettes en étui;Optique;Objet trouvé
2020-07-08T17:16:37+02:00;2020-07-18T12:00:10+02:00;Brive-la-Gaillarde;87594002;Chaussures (autre que chaussures de ski et patins);Vêtements, chaussures;Objet trouvé
2020-07-09T18:35:53+02:00;2020-07-13T11:18:22+02:00;Brive-la-Gaillarde;87594002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-02-17T06:20:36+01:00;2020-02-20T10:38:59+01:00;Brive-la-Gaillarde;87594002;Lunettes;Optique;Objet trouvé
2020-03-12T13:26:13+01:00;2020-06-10T10:13:49+02:00;Brive-la-Gaillarde;87594002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-07-13T16:01:15+02:00;2020-07-15T12:50:54+02:00;Brive-la-Gaillarde;87594002;Trottinette;Vélos, trottinettes, accessoires 2 roues;Objet trouvé
2020-07-11T01:49:27+02:00;2020-07-11T14:22:32+02:00;Brive-la-Gaillarde;87594002;Vélo;Vélos, trottinettes, accessoires 2 roues;Objet trouvé
2020-08-01T11:15:37+02:00;2020-08-07T10:43:14+02:00;Brive-la-Gaillarde;87594002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-08T03:43:38+02:00;2020-08-10T08:27:23+02:00;Brive-la-Gaillarde;87594002;Autres divers;Divers;Objet trouvé
2020-03-05T03:21:45+01:00;2020-03-13T11:35:56+01:00;Brive-la-Gaillarde;87594002;Autres articles enfants, bébé;Articles d'enfants, de puériculture;Objet trouvé
2020-02-26T00:30:19+01:00;2020-02-28T14:57:58+01:00;Brive-la-Gaillarde;87594002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-03-09T01:18:19+01:00;2020-06-18T11:52:24+02:00;Brive-la-Gaillarde;87594002;Carte de crédit;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-08-04T22:42:57+02:00;2020-08-12T11:08:52+02:00;Brive-la-Gaillarde;87594002;Ordinateur, ordinateur portable, notebook protégé (étui, housse,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-07-02T22:36:55+02:00;2020-07-03T11:16:34+02:00;Brive-la-Gaillarde;87594002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-08-03T07:31:19+02:00;2020-08-03T14:26:36+02:00;Brive-la-Gaillarde;87594002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-01T19:30:14+02:00;2020-08-12T11:55:35+02:00;Brive-la-Gaillarde;87594002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-11T23:48:37+02:00;2020-08-13T14:36:39+02:00;Brive-la-Gaillarde;87594002;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-22T14:44:19+02:00;2020-08-22T19:30:55+02:00;Brive-la-Gaillarde;87594002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-07-06T00:43:22+02:00;2020-07-07T15:58:17+02:00;Brive-la-Gaillarde;87594002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-14T19:57:26+02:00;2020-07-17T11:15:49+02:00;Brive-la-Gaillarde;87594002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-23T13:18:45+01:00;2020-02-28T15:30:41+01:00;Brive-la-Gaillarde;87594002;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-03-06T21:15:45+01:00;2020-03-07T14:49:53+01:00;Brive-la-Gaillarde;87594002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-05T16:43:06+02:00;2020-09-07T11:53:24+02:00;Brive-la-Gaillarde;87594002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-02T14:47:00+02:00;2020-09-10T11:27:25+02:00;Brive-la-Gaillarde;87594002;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-08-24T12:30:36+02:00;2020-08-30T15:07:01+02:00;Brive-la-Gaillarde;87594002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-27T10:08:40+02:00;2020-07-27T18:20:16+02:00;Brive-la-Gaillarde;87594002;Disque dur externe, clé USB;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-11T22:57:50+02:00;2020-08-12T09:45:01+02:00;Brive-la-Gaillarde;87594002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-09-13T21:42:36+02:00;2020-09-16T14:52:50+02:00;Brive-la-Gaillarde;87594002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-28T19:46:22+02:00;2020-10-12T10:35:39+02:00;Brive-la-Gaillarde;87594002;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-05T14:53:40+02:00;2020-10-19T10:59:29+02:00;Brive-la-Gaillarde;87594002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-10-12T21:35:38+02:00;2020-10-27T10:19:37+01:00;Brive-la-Gaillarde;87594002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-19T16:03:02+02:00;2020-10-29T16:25:46+01:00;Brive-la-Gaillarde;87594002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-22T22:27:11+01:00;2020-02-28T15:34:58+01:00;Brive-la-Gaillarde;87594002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-03-09T19:24:27+01:00;2020-03-16T10:36:19+01:00;Brive-la-Gaillarde;87594002;Article de papéterie, stylo, classeur;Livres, articles de papéterie;Objet trouvé
2020-03-03T14:48:52+01:00;2020-03-05T17:26:38+01:00;Brive-la-Gaillarde;87594002;Médicaments;Articles médicaux;Objet trouvé
2020-03-15T22:10:19+01:00;2020-05-19T16:50:15+02:00;Brive-la-Gaillarde;87594002;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-03-04T19:37:19+01:00;2020-03-06T15:52:07+01:00;Brive-la-Gaillarde;87594002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-07-12T01:25:20+02:00;2020-07-12T11:25:00+02:00;Brive-la-Gaillarde;87594002;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-19T14:22:00+02:00;2020-07-25T15:16:20+02:00;Brive-la-Gaillarde;87594002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-07-29T01:07:42+02:00;2020-08-03T15:34:47+02:00;Brive-la-Gaillarde;87594002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-12-16T14:29:27+01:00;2020-12-17T12:31:28+01:00;Brive-la-Gaillarde;87594002;AirPod, casque audio, écouteurs;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-07-26T19:40:40+02:00;2020-08-04T11:37:21+02:00;Brive-la-Gaillarde;87594002;Carte de crédit;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-08-04T17:06:30+02:00;2020-08-05T14:10:39+02:00;Brive-la-Gaillarde;87594002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-01T16:32:03+02:00;2020-08-10T11:01:39+02:00;Brive-la-Gaillarde;87594002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-07-13T02:40:04+02:00;2020-08-10T17:47:18+02:00;Brive-la-Gaillarde;87594002;Autres divers;Divers;Objet trouvé
2020-09-20T18:09:20+02:00;2020-09-21T15:25:39+02:00;Brive-la-Gaillarde;87594002;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-13T19:52:29+02:00;2020-10-15T17:20:30+02:00;Brive-la-Gaillarde;87594002;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels;Objet trouvé
2020-09-12T01:38:39+02:00;2020-10-23T10:22:09+02:00;Brive-la-Gaillarde;87594002;Carte de crédit;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-11-01T03:25:47+01:00;2020-11-02T11:07:53+01:00;Brive-la-Gaillarde;87594002;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-18T22:25:31+01:00;2020-12-19T16:51:30+01:00;Brive-la-Gaillarde;87594002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-29T22:51:15+01:00;2020-12-29T23:14:24+01:00;Brive-la-Gaillarde;87594002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-02T14:35:01+02:00;2020-09-11T10:57:59+02:00;Brive-la-Gaillarde;87594002;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-16T02:14:39+02:00;2020-09-17T12:01:36+02:00;Brive-la-Gaillarde;87594002;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-07T15:09:06+02:00;2020-09-22T18:38:48+02:00;Brive-la-Gaillarde;87594002;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-09-25T22:15:42+02:00;2020-10-02T15:35:34+02:00;Brive-la-Gaillarde;87594002;Argent liquide / Espèces;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-10-05T22:32:58+02:00;2020-10-13T10:39:52+02:00;Brive-la-Gaillarde;87594002;Carte de crédit;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-09-06T19:19:45+02:00;2020-10-06T10:53:04+02:00;Brive-la-Gaillarde;87594002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-19T21:58:08+02:00;2020-08-20T15:38:51+02:00;Brive-la-Gaillarde;87594002;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-20T08:21:49+02:00;2020-08-20T14:54:58+02:00;Brive-la-Gaillarde;87594002;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-08-24T12:24:59+02:00;2020-08-25T12:53:23+02:00;Brive-la-Gaillarde;87594002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-17T13:32:15+02:00;2020-10-19T16:51:10+02:00;Brive-la-Gaillarde;87594002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-01T09:58:39+01:00;2020-11-02T10:14:21+01:00;Brive-la-Gaillarde;87594002;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-10-26T19:42:12+01:00;2020-10-31T14:05:09+01:00;Brive-la-Gaillarde;87594002;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-10-03T00:38:28+02:00;2020-11-05T11:41:33+01:00;Brive-la-Gaillarde;87594002;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-12-22T21:57:51+01:00;2020-12-24T11:32:18+01:00;Brive-la-Gaillarde;87594002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-11-23T19:42:30+01:00;2020-11-26T17:04:07+01:00;Brive-la-Gaillarde;87594002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-16T23:36:59+01:00;2020-12-17T10:56:43+01:00;Brive-la-Gaillarde;87594002;Appareil photo, caméscope/caméras et accessoires;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-19T17:26:22+01:00;2020-12-21T11:22:49+01:00;Brive-la-Gaillarde;87594002;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-14T23:28:19+02:00;2020-10-15T00:03:43+02:00;Brive-la-Gaillarde;87594002;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-22T23:38:03+01:00;2020-12-24T10:32:07+01:00;Brive-la-Gaillarde;87594002;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-13T22:33:18+01:00;2020-12-14T11:56:37+01:00;Brive-la-Gaillarde;87594002;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-29T12:35:35+01:00;2020-01-31T10:37:02+01:00;Caen;87444000;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2019-12-28T11:21:38+01:00;2020-01-04T17:24:32+01:00;Caen;87444000;Doudou, peluche;Articles d'enfants, de puériculture;Objet trouvé
2020-01-02T18:52:09+01:00;2020-01-04T11:03:11+01:00;Caen;87444000;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-04T17:47:30+01:00;2020-02-05T13:40:37+01:00;Caen;87444000;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-04T11:19:08+01:00;2020-01-28T14:35:58+01:00;Caen;87444000;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-14T14:42:01+01:00;2020-02-19T08:41:23+01:00;Caen;87444000;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-02T17:50:59+01:00;2020-01-17T14:20:56+01:00;Caen;87444000;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
